prefix,registration_group,publisher_code,item_number,check_digit,isbn
978,0,316,05778,0,9780316057780
978,0,061,21465,0,9780061214650
978,0,061,24243,0,9780061242430
978,0,060,76088,0,9780060760880
978,1,250,00332,0,9781250003320
978,1,599,90058,0,9781599900580
978,0,553,28052,0,9780553280520
978,1,741,66135,0,9781741661350
978,0,446,61780,0,9780446617800
978,0,439,75521,0,9780439755210
978,1,477,82384,0,9781477823840
978,0,394,82038,0,9780394820380
978,1,434,76433,0,9781434764330
978,0,439,70089,0,9780439700890
978,1,595,14491,0,9781595144910
978,1,416,93640,0,9781416936400
978,0,060,87416,0,9780060874160
978,0,340,88154,0,9780340881540
978,0,064,47345,0,9780064473450
978,0,060,72456,0,9780060724560
978,0,316,19704,0,9780316197040
978,0,671,02735,0,9780671027350
978,0,060,57736,0,9780060577360
978,0,060,57732,0,9780060577320
978,0,670,01110,0,9780670011100
978,1,451,65650,0,9781451656500
978,0,060,88208,0,9780060882080
978,0,061,44909,0,9780061449090
978,1,416,94091,0,9781416940910
978,0,439,65548,0,9780439655480
978,0,061,77982,0,9780061779820
978,0,373,21051,0,9780373210510
978,0,738,71868,0,9780738718680
978,0,060,72461,0,9780060724610
978,0,385,73915,0,9780385739150
978,0,805,08048,0,9780805080480
978,0,805,08051,0,9780805080510
978,0,786,83788,0,9780786837880
978,0,747,59415,0,9780747594150
978,1,442,45415,0,9781442454150
978,0,316,23447,0,9780316234470
978,0,738,71018,0,9780738710180
978,0,062,02404,0,9780062024040
978,1,416,91417,0,9781416914170
978,0,375,83100,0,9780375831000
978,0,451,22090,0,9780451220900
978,0,738,71370,0,9780738713700
978,0,618,72483,0,9780618724830
978,1,416,95417,0,9781416954170
978,0,062,00402,0,9780062004020
978,0,590,55411,0,9780590554110
978,0,007,52427,0,9780007524270
978,0,439,27264,0,9780439272640
978,0,786,85686,0,9780786856860
978,0,061,28443,0,9780061284430
978,1,596,43152,0,9781596431520
978,0,316,01233,0,9780316012330
978,0,062,08186,0,9780062081860
978,0,061,28888,0,9780061288880
978,0,440,91082,0,9780440910820
978,0,575,09086,0,9780575090860
978,0,440,23861,0,9780440238610
978,0,671,72945,0,9780671729450
978,0,373,21006,0,9780373210060
978,0,062,00233,0,9780062002330
978,0,062,01456,0,9780062014560
978,0,385,73893,0,9780385738930
978,1,582,34924,0,9781582349240
978,0,374,48010,0,9780374480100
978,0,140,37642,0,9780140376420
978,0,738,71868,0,9780738718680
978,1,611,13985,0,9781611139850
978,0,316,08422,0,9780316084220
978,0,803,73855,0,9780803738550
978,0,316,09777,0,9780316097770
978,1,582,34991,0,9781582349910
978,1,423,12131,0,9781423121310
978,0,060,59016,0,9780060590160
978,0,375,84615,0,9780375846150
978,0,553,26922,0,9780553269220
978,0,451,52883,0,9780451528830
978,0,375,91375,0,9780375913750
978,0,439,70089,0,9780439700890
978,0,439,85802,0,9780439858020
978,0,064,40631,0,9780064406310
978,0,060,73408,0,9780060734080
978,0,312,36028,0,9780312360280
978,0,007,32595,0,9780007325950
978,0,375,82673,0,9780375826730
978,0,061,99618,0,9780061996180
978,0,316,10188,0,9780316101880
978,0,375,82820,0,9780375828200
978,1,402,79844,0,9781402798440
978,0,738,71370,0,9780738713700
978,0,441,01029,0,9780441010290
978,0,380,70442,0,9780380704420
978,0,451,22867,0,9780451228670
978,0,316,13407,0,9780316134070
978,0,060,73942,0,9780060739420
978,0,007,32595,0,9780007325950
978,0,064,40059,0,9780064400590
978,0,064,47345,0,9780064473450
978,0,739,38034,0,9780739380340
978,0,312,36858,0,9780312368580
978,0,142,50059,0,9780142500590
978,1,423,16823,0,9781423168230
978,1,416,96824,0,9781416968240
978,1,416,98940,0,9781416989400
978,0,763,66566,0,9780763665660
978,0,064,40175,0,9780064401750
978,0,385,75589,0,9780385755890
978,0,451,52883,0,9780451528830
978,0,316,70134,0,9780316701340
978,0,140,34893,0,9780140348930
978,0,066,23850,0,9780066238500
978,0,590,39697,0,9780590396970
978,0,060,83765,0,9780060837650
978,0,670,06312,0,9780670063120
978,0,380,70442,0,9780380704420
978,0,062,00949,0,9780062009490
978,0,316,15629,0,9780316156290
978,0,698,18489,0,9780698184890
978,0,758,26693,0,9780758266930
978,1,440,15423,0,9781440154230
978,0,152,04691,0,9780152046910
978,1,406,31025,0,9781406310250
978,1,423,15737,0,9781423157370
978,0,312,65627,0,9780312656270
978,0,440,22668,0,9780440226680
978,1,423,14673,0,9781423146730
978,0,380,70442,0,9780380704420
978,1,442,42673,0,9781442426730
978,0,786,83654,0,9780786836540
978,1,606,84057,0,9781606840570
978,1,250,02463,0,9781250024630
978,0,141,38335,0,9780141383350
978,0,525,42156,0,9780525421560
978,1,423,17512,0,9781423175120
978,0,545,01022,0,9780545010220
978,0,140,37642,0,9780140376420
978,1,416,95010,0,9781416950100
978,0,060,72470,0,9780060724700
978,1,741,66209,0,9781741662090
978,0,553,21316,0,9780553213160
978,0,142,40076,0,9780142400760
978,0,553,26922,0,9780553269220
978,0,689,86824,0,9780689868240
978,0,385,73398,0,9780385733980
978,0,060,88738,0,9780060887380
978,0,545,04052,0,9780545040520
978,1,408,85964,0,9781408859640
978,0,807,21898,0,9780807218980
978,0,312,64298,0,9780312642980
978,1,442,48659,0,9781442486590
978,1,416,94966,0,9781416949660
978,0,439,86137,0,9780439861370
978,1,423,16600,0,9781423166000
978,0,786,83865,0,9780786838650
978,0,060,53092,0,9780060530920
978,0,803,73855,0,9780803738550
978,1,595,14250,0,9781595142500
978,0,451,52883,0,9780451528830
978,0,439,55401,0,9780439554010
978,0,062,11737,0,9780062117370
978,1,594,74476,0,9781594744760
978,0,316,01584,0,9780316015840
978,0,316,00097,0,9780316000970
978,1,250,05931,0,9781250059310
978,0,385,90517,0,9780385905170
978,0,375,99067,0,9780375990670
978,1,595,14272,0,9781595142720
978,0,312,65626,0,9780312656260
978,1,595,14491,0,9781595144910
978,0,374,38472,0,9780374384720
978,0,375,82878,0,9780375828780
978,0,312,59097,0,9780312590970
978,1,416,91418,0,9781416914180
978,0,142,42870,0,9780142428700
978,1,250,01258,0,9781250012580
978,1,606,41238,0,9781606412380
978,0,385,32328,0,9780385323280
978,0,689,86704,0,9780689867040
978,0,375,83532,0,9780375835320
978,1,595,14491,0,9781595144910
978,1,442,45415,0,9781442454150
978,1,250,01192,0,9781250011920
978,0,802,72087,0,9780802720870
978,0,064,47345,0,9780064473450
978,0,316,15560,0,9780316155600
978,1,484,70528,0,9781484705280
978,1,416,91204,0,9781416912040
978,0,689,86746,0,9780689867460
978,0,525,42294,0,9780525422940
978,0,062,07116,0,9780062071160
978,1,416,95356,0,9781416953560
978,0,316,15629,0,9780316156290
978,0,439,55401,0,9780439554010
978,0,394,82038,0,9780394820380
978,0,316,02506,0,9780316025060
978,0,385,74139,0,9780385741390
978,1,416,98943,0,9781416989430
978,0,545,41507,0,9780545415070
978,0,061,56156,0,9780061561560
978,0,618,72483,0,9780618724830
978,1,606,41042,0,9781606410420
978,1,408,81045,0,9781408810450
978,0,060,53503,0,9780060535030
978,0,373,21002,0,9780373210020
978,1,595,14197,0,9781595141970
978,1,416,95010,0,9781416950100
978,1,423,40946,0,9781423409460
978,0,786,85686,0,9780786856860
978,0,061,98587,0,9780061985870
978,0,061,66804,0,9780061668040
978,1,416,96824,0,9781416968240
978,1,402,78404,0,9781402784040
978,0,441,32809,0,9780441328090
978,1,406,32134,0,9781406321340
978,0,061,99616,0,9780061996160
978,1,423,10228,0,9781423102280
978,0,808,55304,0,9780808553040
978,1,442,44075,0,9781442440750
978,0,590,92068,0,9780590920680
978,0,439,82911,0,9780439829110
978,0,689,85796,0,9780689857960
978,0,805,07668,0,9780805076680
978,0,060,72513,0,9780060725130
978,1,599,90338,0,9781599903380
978,0,439,77128,0,9780439771280
978,0,671,72940,0,9780671729400
978,1,442,42369,0,9781442423690
978,1,582,34991,0,9781582349910
978,1,406,33116,0,9781406331160
978,0,440,22909,0,9780440229090
978,0,805,07668,0,9780805076680
978,0,440,90057,0,9780440900570
978,0,385,74360,0,9780385743600
978,0,062,12803,0,9780062128030
978,0,385,74356,0,9780385743560
978,0,062,06075,0,9780062060750
978,0,689,85797,0,9780689857970
978,0,061,97462,0,9780061974620
978,0,060,51960,0,9780060519600
978,0,373,21014,0,9780373210140
978,0,061,72681,0,9780061726810
978,0,060,88738,0,9780060887380
978,0,316,10654,0,9780316106540
978,1,416,95417,0,9781416954170
978,0,061,72681,0,9780061726810
978,1,423,11070,0,9781423110700
978,1,606,84058,0,9781606840580
978,0,441,00187,0,9780441001870
978,0,385,75592,0,9780385755920
978,0,142,30070,0,9780142300700
978,0,064,40833,0,9780064408330
978,1,741,66209,0,9781741662090
978,0,061,79703,0,9780061797030
978,1,741,66302,0,9781741663020
978,0,062,32718,0,9780062327180
978,0,060,72450,0,9780060724500
978,0,679,73477,0,9780679734770
978,1,416,97450,0,9781416974500
978,0,061,66277,0,9780061662770
978,1,421,51343,0,9781421513430
978,0,689,83908,0,9780689839080
978,0,142,40076,0,9780142400760
978,0,545,14032,0,9780545140320
978,0,689,84158,0,9780689841580
978,0,545,04426,0,9780545044260
978,0,316,91148,0,9780316911480
978,0,061,79703,0,9780061797030
978,0,786,85445,0,9780786854450
978,0,440,99371,0,9780440993710
978,1,599,90338,0,9781599903380
978,1,416,95007,0,9781416950070
978,1,416,91418,0,9781416914180
978,1,442,44075,0,9781442440750
978,0,803,73495,0,9780803734950
978,1,595,14803,0,9781595148030
978,0,060,75736,0,9780060757360
978,0,061,66277,0,9780061662770
978,0,689,86913,0,9780689869130
978,0,312,57594,0,9780312575940
978,1,442,40232,0,9781442402320
978,0,061,21471,0,9780061214710
978,0,545,28413,0,9780545284130
978,1,406,31027,0,9781406310270
978,0,064,41012,0,9780064410120
978,0,142,40865,0,9780142408650
978,0,385,75106,0,9780385751060
978,0,618,58533,0,9780618585330
978,0,385,73030,0,9780385730300
978,0,689,86007,0,9780689860070
978,0,786,81658,0,9780786816580
978,0,060,08209,0,9780060082090
978,0,545,12328,0,9780545123280
978,0,062,12803,0,9780062128030
978,0,786,85149,0,9780786851490
978,0,061,70124,0,9780061701240
978,0,061,47796,0,9780061477960
978,1,416,94966,0,9781416949660
978,0,439,78597,0,9780439785970
978,0,064,47345,0,9780064473450
978,0,064,40734,0,9780064407340
978,0,064,40175,0,9780064401750
978,1,442,44075,0,9781442440750
978,1,442,40907,0,9781442409070
978,1,416,97453,0,9781416974530
978,0,316,23447,0,9780316234470
978,0,375,86586,0,9780375865860
978,0,738,71370,0,9780738713700
978,0,385,74177,0,9780385741770
978,0,142,40145,0,9780142401450
978,1,595,14452,0,9781595144520
978,1,599,90074,0,9781599900740
978,0,152,05780,0,9780152057800
978,0,062,23579,0,9780062235790
978,0,385,75106,0,9780385751060
978,0,316,15630,0,9780316156300
978,0,689,86824,0,9780689868240
978,0,439,27264,0,9780439272640
978,0,670,01110,0,9780670011100
978,0,062,23742,0,9780062237420
978,1,442,40862,0,9781442408620
978,0,373,21037,0,9780373210370
978,1,416,91418,0,9781416914180
978,0,399,25616,0,9780399256160
978,1,416,93640,0,9781416936400
978,1,416,97173,0,9781416971730
978,0,316,15560,0,9780316155600
978,0,373,21008,0,9780373210080
978,0,670,01295,0,9780670012950
978,0,152,04565,0,9780152045650
978,1,416,97176,0,9781416971760
978,0,525,42604,0,9780525426040
978,0,451,22090,0,9780451220900
978,1,423,16162,0,9781423161620
978,0,142,40110,0,9780142401100
978,1,416,91418,0,9781416914180
978,0,062,27897,0,9780062278970
978,1,402,26227,0,9781402262270
978,1,423,17512,0,9781423175120
978,1,484,70528,0,9781484705280
978,1,595,14199,0,9781595141990
978,0,449,81844,0,9780449818440
978,0,955,94468,0,9780955944680
978,0,689,86704,0,9780689867040
978,1,590,38801,0,9781590388010
978,0,316,04010,0,9780316040100
978,1,450,59599,0,9781450595990
978,0,375,82670,0,9780375826700
978,0,064,47278,0,9780064472780
978,1,595,14250,0,9781595142500
978,0,689,87856,0,9780689878560
978,1,423,10003,0,9781423100030
978,1,450,59599,0,9781450595990
978,1,419,70428,0,9781419704280
978,0,545,22490,0,9780545224900
978,1,439,17823,0,9781439178230
978,0,440,91082,0,9780440910820
978,0,394,89590,0,9780394895900
978,0,385,74360,0,9780385743600
978,0,446,54524,0,9780446545240
978,0,316,13291,0,9780316132910
978,0,689,84092,0,9780689840920
978,0,062,22410,0,9780062224100
978,1,599,90322,0,9781599903220
978,0,590,39643,0,9780590396430
978,0,375,83299,0,9780375832990
978,0,385,75106,0,9780385751060
978,1,423,10227,0,9781423102270
978,0,385,74238,0,9780385742380
978,0,062,31847,0,9780062318470
978,0,545,14032,0,9780545140320
978,0,316,25478,0,9780316254780
978,0,062,11393,0,9780062113930
978,0,061,99616,0,9780061996160
978,1,416,95358,0,9781416953580
978,0,547,24804,0,9780547248040
978,0,061,96955,0,9780061969550
978,0,375,82878,0,9780375828780
978,0,553,49912,0,9780553499120
978,0,739,35236,0,9780739352360
978,0,061,66810,0,9780061668100
978,0,807,21898,0,9780807218980
978,1,416,91430,0,9781416914300
978,0,525,47689,0,9780525476890
978,0,316,17604,0,9780316176040
978,0,316,00287,0,9780316002870
978,0,451,23672,0,9780451236720
978,0,448,44586,0,9780448445860
978,0,763,62812,0,9780763628120
978,1,595,14197,0,9781595141970
978,0,316,16021,0,9780316160210
978,0,439,68010,0,9780439680100
978,1,423,16600,0,9781423166000
978,0,375,81424,0,9780375814240
978,1,423,10227,0,9781423102270
978,0,399,25412,0,9780399254120
978,0,441,01125,0,9780441011250
978,1,904,44249,0,9781904442490
978,0,689,86538,0,9780689865380
978,1,423,11619,0,9781423116190
978,0,142,40986,0,9780142409860
978,1,434,76433,0,9781434764330
978,0,375,83695,0,9780375836950
978,0,803,73495,0,9780803734950
978,1,599,90058,0,9781599900580
978,0,060,59638,0,9780060596380
978,0,316,05159,0,9780316051590
978,1,416,91417,0,9781416914170
978,0,061,70124,0,9780061701240
978,0,439,96809,0,9780439968090
978,1,250,04466,0,9781250044660
978,0,439,84665,0,9780439846650
978,0,545,06039,0,9780545060390
978,1,416,92500,0,9781416925000
978,0,786,85686,0,9780786856860
978,0,805,09460,0,9780805094600
978,1,423,10006,0,9781423100060
123,0,000,00550,0,1230000005500
978,0,373,21004,0,9780373210040
978,0,803,73855,0,9780803738550
978,0,399,25620,0,9780399256200
978,0,670,01194,0,9780670011940
978,0,385,73398,0,9780385733980
978,0,679,88918,0,9780679889180
978,0,061,74267,0,9780061742670
978,0,316,05825,0,9780316058250
978,1,406,32134,0,9781406321340
978,1,423,10003,0,9781423100030
978,1,250,00632,0,9781250006320
978,0,064,40175,0,9780064401750
978,0,689,85554,0,9780689855540
978,1,571,31652,0,9781571316520
978,0,142,40739,0,9780142407390
978,1,250,02463,0,9781250024630
978,1,595,14436,0,9781595144360
978,0,142,50156,0,9780142501560
978,1,450,59599,0,9781450595990
978,1,416,95007,0,9781416950070
978,0,060,09615,0,9780060096150
978,0,062,39218,0,9780062392180
978,0,307,93190,0,9780307931900
978,1,250,09525,0,9781250095250
978,0,062,07116,0,9780062071160
978,0,547,73848,0,9780547738480
978,1,250,00333,0,9781250003330
978,0,061,79709,0,9780061797090
978,0,142,30070,0,9780142300700
978,0,062,07116,0,9780062071160
978,0,316,15629,0,9780316156290
978,0,099,54934,0,9780099549340
978,0,439,85626,0,9780439856260
978,0,670,01147,0,9780670011470
978,1,442,40862,0,9781442408620
978,0,316,00097,0,9780316000970
978,1,935,61804,0,9781935618040
978,0,758,26693,0,9780758266930
978,1,416,52040,0,9781416520400
978,1,451,66821,0,9781451668210
978,0,375,80681,0,9780375806810
978,0,060,51960,0,9780060519600
978,0,062,24009,0,9780062240090
978,0,439,92550,0,9780439925500
978,0,807,50853,0,9780807508530
978,1,416,50965,0,9781416509650
978,0,525,42158,0,9780525421580
978,0,763,63016,0,9780763630160
978,0,439,35807,0,9780439358070
978,1,423,10227,0,9781423102270
978,0,385,75589,0,9780385755890
978,1,451,63575,0,9781451635750
978,1,595,14399,0,9781595143990
978,1,595,14250,0,9781595142500
978,0,340,88436,0,9780340884360
978,0,312,59097,0,9780312590970
978,0,312,59099,0,9780312590990
978,0,440,41579,0,9780440415790
978,0,545,04426,0,9780545044260
978,1,416,97173,0,9781416971730
978,0,061,21471,0,9780061214710
978,0,385,74360,0,9780385743600
978,0,545,16917,0,9780545169170
978,0,142,40177,0,9780142401770
978,0,062,23742,0,9780062237420
978,0,312,59906,0,9780312599060
978,1,595,14398,0,9781595143980
978,1,423,12130,0,9781423121300
978,0,689,85224,0,9780689852240
978,0,061,72891,0,9780061728910
978,1,741,66302,0,9781741663020
978,0,062,05999,0,9780062059990
978,1,416,97451,0,9781416974510
978,1,416,92724,0,9781416927240
978,1,416,90031,0,9781416900310
978,0,061,98588,0,9780061985880
978,0,316,05829,0,9780316058290
978,0,786,85149,0,9780786851490
978,1,416,99796,0,9781416997960
978,1,250,00632,0,9781250006320
978,0,689,84092,0,9780689840920
978,0,062,05996,0,9780062059960
978,0,807,50853,0,9780807508530
978,1,595,14175,0,9781595141750
978,0,375,86902,0,9780375869020
978,1,423,11824,0,9781423118240
978,0,803,73497,0,9780803734970
978,0,802,72086,0,9780802720860
978,0,743,25397,0,9780743253970
978,0,316,05159,0,9780316051590
978,1,250,05931,0,9781250059310
978,0,965,47603,0,9780965476030
978,0,064,47278,0,9780064472780
978,0,399,25645,0,9780399256450
978,0,763,62812,0,9780763628120
978,0,062,06075,0,9780062060750
978,0,061,93508,0,9780061935080
978,1,905,29472,0,9781905294720
978,0,312,36747,0,9780312367470
978,0,312,59906,0,9780312599060
978,0,061,70124,0,9780061701240
978,1,423,16601,0,9781423166010
978,1,416,96059,0,9781416960590
978,0,545,05474,0,9780545054740
978,0,441,01125,0,9780441011250
978,0,803,73356,0,9780803733560
978,0,061,05992,0,9780061059920
978,0,545,22490,0,9780545224900
978,0,064,40960,0,9780064409600
978,0,061,56608,0,9780061566080
978,0,316,90572,0,9780316905720
978,0,440,42170,0,9780440421700
978,0,142,40371,0,9780142403710
978,0,152,05085,0,9780152050850
978,1,250,01258,0,9781250012580
978,0,670,01194,0,9780670011940
978,0,375,82545,0,9780375825450
978,1,907,41105,0,9781907411050
978,0,060,84183,0,9780060841830
978,0,316,16021,0,9780316160210
978,1,423,16600,0,9781423166000
978,1,250,04955,0,9781250049550
978,1,406,31025,0,9781406310250
978,0,141,32063,0,9780141320630
978,1,905,65487,0,9781905654870
978,0,590,39643,0,9780590396430
978,0,060,53183,0,9780060531830
978,0,062,23566,0,9780062235660
978,0,061,44918,0,9780061449180
978,0,451,22973,0,9780451229730
978,1,250,00332,0,9781250003320
978,0,439,54530,0,9780439545300
978,1,906,42714,0,9781906427140
978,0,060,76624,0,9780060766240
978,0,545,16917,0,9780545169170
978,0,062,23566,0,9780062235660
978,0,060,59016,0,9780060590160
978,0,786,85445,0,9780786854450
978,0,060,77625,0,9780060776250
978,0,670,01225,0,9780670012250
978,1,905,29496,0,9781905294960
978,0,064,41014,0,9780064410140
978,1,423,10003,0,9781423100030
978,0,786,84957,0,9780786849570
978,0,803,73356,0,9780803733560
978,0,802,17038,0,9780802170380
978,1,571,31652,0,9781571316520
978,0,544,28960,0,9780544289600
978,0,385,73030,0,9780385730300
978,0,440,23816,0,9780440238160
978,0,316,01584,0,9780316015840
978,0,439,63648,0,9780439636480
978,0,399,17163,0,9780399171630
978,0,141,38335,0,9780141383350
978,0,312,65627,0,9780312656270
978,0,439,27264,0,9780439272640
978,0,316,15630,0,9780316156300
978,0,399,17163,0,9780399171630
978,0,312,36028,0,9780312360280
978,1,416,97177,0,9781416971770
978,1,442,41686,0,9781442416860
978,1,442,47205,0,9781442472050
978,0,399,25693,0,9780399256930
978,0,062,07104,0,9780062071040
978,1,416,90354,0,9781416903540
978,1,250,09525,0,9781250095250
978,0,803,73306,0,9780803733060
978,0,061,66813,0,9780061668130
978,1,416,97586,0,9781416975860
978,0,142,40758,0,9780142407580
978,1,250,01258,0,9781250012580
978,0,679,87925,0,9780679879250
978,0,375,81469,0,9780375814690
978,0,679,87924,0,9780679879240
978,0,380,70442,0,9780380704420
978,0,805,07668,0,9780805076680
978,0,140,38966,0,9780140389660
978,0,375,99067,0,9780375990670
978,0,765,32958,0,9780765329580
978,0,061,24088,0,9780061240880
978,0,060,28814,0,9780060288140
978,0,064,41047,0,9780064410470
978,0,375,82182,0,9780375821820
978,1,595,14320,0,9781595143200
978,0,689,86746,0,9780689867460
978,0,399,24457,0,9780399244570
978,0,805,07668,0,9780805076680
978,0,316,00256,0,9780316002560
978,1,408,81045,0,9781408810450
978,0,689,84092,0,9780689840920
978,1,416,97176,0,9781416971760
978,0,385,75592,0,9780385755920
978,0,439,40558,0,9780439405580
978,0,738,71868,0,9780738718680
978,1,451,65650,0,9781451656500
978,0,439,85802,0,9780439858020
978,0,060,72513,0,9780060725130
978,0,062,21707,0,9780062217070
978,0,545,32700,0,9780545327000
978,0,152,04738,0,9780152047380
978,1,423,11824,0,9781423118240
978,0,545,28413,0,9780545284130
978,0,439,84665,0,9780439846650
978,0,375,91375,0,9780375913750
978,0,374,34668,0,9780374346680
978,1,862,30138,0,9781862301380
978,0,545,12328,0,9780545123280
978,0,060,51410,0,9780060514100
978,0,786,85686,0,9780786856860
978,0,394,82038,0,9780394820380
978,0,552,55131,0,9780552551310
978,1,847,38682,0,9781847386820
978,1,442,40907,0,9781442409070
978,0,778,32564,0,9780778325640
978,0,808,51696,0,9780808516960
978,1,442,46595,0,9781442465950
978,0,060,51957,0,9780060519570
978,0,440,22909,0,9780440229090
978,0,955,94468,0,9780955944680
978,1,442,43500,0,9781442435000
978,0,060,09618,0,9780060096180
978,0,007,44291,0,9780007442910
978,0,061,92126,0,9780061921260
978,1,416,92724,0,9781416927240
978,0,061,13410,0,9780061134100
978,0,689,87299,0,9780689872990
978,0,786,83654,0,9780786836540
978,0,385,73030,0,9780385730300
978,1,405,25821,0,9781405258210
978,0,689,84033,0,9780689840330
978,0,786,84908,0,9780786849080
978,0,758,27281,0,9780758272810
978,0,152,06396,0,9780152063960
978,0,451,47148,0,9780451471480
978,0,340,89433,0,9780340894330
978,0,061,12527,0,9780061125270
978,0,394,82038,0,9780394820380
978,0,316,91148,0,9780316911480
978,0,142,40245,0,9780142402450
978,0,385,74139,0,9780385741390
978,0,439,85805,0,9780439858050
978,1,599,90338,0,9781599903380
978,0,440,41579,0,9780440415790
978,0,312,37983,0,9780312379830
978,0,061,28440,0,9780061284400
978,0,670,01131,0,9780670011310
978,0,375,81471,0,9780375814710
978,0,439,77124,0,9780439771240
978,0,671,72949,0,9780671729490
978,1,440,15423,0,9781440154230
978,0,399,25678,0,9780399256780
978,0,060,77624,0,9780060776240
978,0,689,84924,0,9780689849240
978,1,594,74736,0,9781594747360
978,1,406,32134,0,9781406321340
978,0,373,21051,0,9780373210510
978,0,375,82670,0,9780375826700
978,0,152,04738,0,9780152047380
978,0,373,21027,0,9780373210270
978,0,375,95572,0,9780375955720
978,0,152,04565,0,9780152045650
978,0,064,47281,0,9780064472810
978,0,451,22090,0,9780451220900
978,0,316,01453,0,9780316014530
978,0,061,72891,0,9780061728910
978,0,375,81469,0,9780375814690
978,0,373,21057,0,9780373210570
978,0,061,79703,0,9780061797030
978,0,618,68308,0,9780618683080
978,0,316,12352,0,9780316123520
978,1,442,40906,0,9781442409060
978,0,689,82181,0,9780689821810
978,1,416,91417,0,9781416914170
978,0,689,84537,0,9780689845370
978,0,142,40425,0,9780142404250
978,0,316,16021,0,9780316160210
978,0,440,77903,0,9780440779030
978,0,142,42870,0,9780142428700
978,0,312,37983,0,9780312379830
978,1,423,10227,0,9781423102270
978,0,552,55131,0,9780552551310
978,0,439,70370,0,9780439703700
978,0,061,24243,0,9780061242430
978,1,590,38898,0,9781590388980
978,0,312,57594,0,9780312575940
978,1,595,14197,0,9781595141970
978,0,439,63251,0,9780439632510
978,0,142,42295,0,9780142422950
978,1,416,92498,0,9781416924980
978,0,060,27825,0,9780060278250
978,1,590,38743,0,9781590387430
978,1,595,14803,0,9781595148030
978,0,380,73223,0,9780380732230
978,1,596,43714,0,9781596437140
978,0,545,42498,0,9780545424980
978,1,595,14250,0,9781595142500
978,0,545,02789,0,9780545027890
978,1,250,00332,0,9781250003320
978,0,060,57738,0,9780060577380
978,0,061,13938,0,9780061139380
978,1,416,98942,0,9781416989420
978,0,062,00103,0,9780062001030
978,8,423,64899,0,9788423648990
978,0,152,04693,0,9780152046930
978,1,406,50106,0,9781406501060
978,1,599,90873,0,9781599908730
978,0,439,82911,0,9780439829110
978,0,373,21046,0,9780373210460
978,0,763,63016,0,9780763630160
978,0,553,21316,0,9780553213160
978,0,689,84158,0,9780689841580
978,0,441,32809,0,9780441328090
978,0,440,97534,0,9780440975340
978,0,060,09336,0,9780060093360
978,1,405,25821,0,9781405258210
978,0,061,62632,0,9780061626320
978,0,061,66277,0,9780061662770
978,1,442,44075,0,9781442440750
978,0,062,02651,0,9780062026510
978,0,312,59907,0,9780312599070
978,0,439,32460,0,9780439324600
978,1,429,98193,0,9781429981930
978,0,330,39780,0,9780330397800
978,1,904,44249,0,9781904442490
978,0,786,85149,0,9780786851490
978,0,440,22750,0,9780440227500
978,0,062,28568,0,9780062285680
978,0,375,82182,0,9780375821820
978,0,061,68942,0,9780061689420
978,0,803,73699,0,9780803736990
978,1,416,98448,0,9781416984480
978,0,316,08422,0,9780316084220
978,1,595,14436,0,9781595144360
978,0,316,08424,0,9780316084240
978,0,312,64189,0,9780312641890
978,0,547,62839,0,9780547628390
978,0,807,21898,0,9780807218980
978,0,399,24455,0,9780399244550
978,1,423,11144,0,9781423111440
978,0,689,85554,0,9780689855540
978,0,810,91610,0,9780810916100
978,0,689,85224,0,9780689852240
978,0,061,28888,0,9780061288880
978,0,399,25619,0,9780399256190
978,1,595,14321,0,9781595143210
978,0,857,53202,0,9780857532020
978,0,062,01204,0,9780062012040
978,0,399,25057,0,9780399250570
978,0,316,04267,0,9780316042670
978,1,423,12172,0,9781423121720
978,0,803,73720,0,9780803737200
978,0,141,32063,0,9780141320630
978,0,140,34893,0,9780140348930
978,0,061,66807,0,9780061668070
978,0,316,15629,0,9780316156290
978,0,316,06805,0,9780316068050
978,0,152,05222,0,9780152052220
978,0,062,05993,0,9780062059930
978,0,141,32132,0,9780141321320
978,0,060,76621,0,9780060766210
978,1,423,10147,0,9781423101470
978,0,330,39805,0,9780330398050
978,0,312,36747,0,9780312367470
978,0,375,83100,0,9780375831000
978,0,316,00290,0,9780316002900
978,0,552,55265,0,9780552552650
978,0,547,15261,0,9780547152610
978,0,765,32866,0,9780765328660
978,0,060,56621,0,9780060566210
978,0,525,42588,0,9780525425880
978,0,385,74356,0,9780385743560
978,0,439,44173,0,9780439441730
978,0,064,40731,0,9780064407310
978,0,060,82498,0,9780060824980
978,1,423,17103,0,9781423171030
978,0,061,34572,0,9780061345720
978,1,423,14434,0,9781423144340
978,0,544,28960,0,9780544289600
978,0,142,50109,0,9780142501090
978,0,061,44877,0,9780061448770
978,0,316,01185,0,9780316011850
978,1,442,44075,0,9781442440750
978,0,330,39780,0,9780330397800
978,0,451,52883,0,9780451528830
978,0,689,87780,0,9780689877800
978,0,785,11380,0,9780785113800
978,0,451,22573,0,9780451225730
978,0,062,02057,0,9780062020570
978,0,061,79703,0,9780061797030
978,0,439,63648,0,9780439636480
978,1,905,29443,0,9781905294430
978,0,373,21004,0,9780373210040
978,1,416,94967,0,9781416949670
978,0,547,54810,0,9780547548100
978,1,442,40906,0,9781442409060
978,1,423,10487,0,9781423104870
978,0,312,18111,0,9780312181110
978,1,409,52197,0,9781409521970
978,0,061,24088,0,9780061240880
978,0,142,41493,0,9780142414930
