protocol,domain,tld,url
http,netcure.cl,cl,http://netcure.cl/ogd/documents/
https,www.reference.com,com,https://www.reference.com/browse/Honore
https,www.emusic.com,com,https://www.emusic.com/artist/-/12535509/
https,www.ultimateffstrategy.com,com,https://www.ultimateffstrategy.com/2010_OLine/jacksonville_jaguars.htm
https,www.baseballdigest.com,com,https://www.baseballdigest.com/2011/03/11/baseball-digest-birthdays-bobby-abreu/
https,www.amazon.ca,ca,https://www.amazon.ca/Beautiful-Creatures-Kami-Garcia/dp/0316042676
https,www.bing.com,com,https://www.bing.com
http,31.41.44.164,164,http://31.41.44.164/module/29ae02a2d033008ef709f17f2304e647
https,www.youtube.com,com,https://www.youtube.com/watch?v=GGTdiQLPG3o
http,cgh.co.th,th,http://cgh.co.th/media/system/acesso1/
http,haldforsamlingshus.dk,dk,http://haldforsamlingshus.dk/spiritual/DHL/index.php?l=_JeHFUq_VJOXK0QWHtoGYDw_Product-UserID
http,topemarketing.com,com,http://topemarketing.com/android/FinalGR2/status.php
https,www.missoulian.com,com,https://www.missoulian.com/sports/college/montana/mens-basketball/article_b0791750-ed68-11df-afe6-001cc4c002e0.html
https,www.newportdinnertrain.com,com,https://www.newportdinnertrain.com/
http,faszil.5gbfree.com,com,http://faszil.5gbfree.com/ritard/newdocs.exe
http,asc.avalon-asics.com,com,http://asc.avalon-asics.com/?yus=Amaya.129zf113.406f3t9r3&amp;br_fl=3183&amp;q=wHbQMvXcJwDGFYbGMvrETKNbNknQA0ePxpH2_drZdZqxKGni1ub5UUSk6F-CEh3&amp;biw=Amaya.103fb69.406b1b9z6&amp;oq=h_Psof7YDPVKwjhHUKQBhz4dUVFwSpv2o2ECHmB-aiZKHrheKaQ91z6LRVvQy2w&amp;tuif=1807&amp;ct=Amaya
https,www.fanbase.com,com,https://www.fanbase.com/Frank-Solich
https,www.blogs.suntimes.com,com,https://www.blogs.suntimes.com/bears/rudy_burgess/
https,www.soundcloud.com,com,https://www.soundcloud.com/jive-records/britney-spears-i-wanna-go-garethemeryremix
https,www.tranmererovers-mad.co.uk,uk,https://www.tranmererovers-mad.co.uk/
https,www.lookupanyone.com,com,https://www.lookupanyone.com/namelistings/mary-ferlan-al-ferland.html
http,silurian.cn,cn,http://silurian.cn/modules/mod_cmsfix/fix.php
https,www.homepage.mac.com,com,https://www.homepage.mac.com/bekker2/familyg/history.html
https,www.facebook.com,com,https://www.facebook.com/agonullu1
https,www.pbs.org,org,https://www.pbs.org/wnet/broadway/stars/hamlisch_m.html
https,www.crazylilthingcalledluv.blogspot.com,com,https://www.crazylilthingcalledluv.blogspot.com/
https,www.jigsaw.com,com,https://www.jigsaw.com/scid17715858/pat_burns.xhtml
https,www.porn.org,org,https://www.porn.org/pornstars/megan_leigh
https,www.photos.lucywho.com,com,https://www.photos.lucywho.com/monique-gabrielle-photos-t37288.html
https,www.blockbuster.com,com,https://www.blockbuster.com/browse/catalog/personDetails/63960
https,www.quod.lib.umich.edu,edu,https://www.quod.lib.umich.edu/m/micounty/ARH7628.0001.001?rgn=main;view=fulltext
http,91.200.14.109,109,http://91.200.14.109/checkupdate
https,www.mylife.com,com,https://www.mylife.com/emmettherrera
https,www.aoltv.com,com,https://www.aoltv.com/show/lewis-blacks-root-of-all-evil/186011
https,www.greatwallfoods.com,com,https://www.greatwallfoods.com/
https,www.ehow.com,com,https://www.ehow.com/hook-up-antennas/
https,sites.google.com,com,https://sites.google.com/site/info1027441009110f/
http,ironisthrone.in,in,http://ironisthrone.in/images/princepanel/server/cp.php?m=login
https,www.drscore.com,com,https://www.drscore.com/Texas/Obstetrics_&_Gynecology/search/Vincenzo-Sabella_10662571.html
https,www.ranches.org,org,https://www.ranches.org/benjamin_franklin_o'Brien.html
https,www.svn.csie.net,net,https://www.svn.csie.net/filedetails.php?repname=xcin&path=%2Fxcintoy%2Fdata%2Farray30.cin
http,sardexcel.com,com,http://sardexcel.com/int6tf
https,www.youtube.com,com,https://www.youtube.com/watch?v=xgAuiICdkKU
https,www.quebecgetaways.com,com,https://www.quebecgetaways.com/Microbrewery
https,www.myspace.com,com,https://www.myspace.com/mreaski
https,www.kcloft.com,com,https://www.kcloft.com/
https,www.bleacherreport.com,com,https://www.bleacherreport.com/articles/691434-nhl-playoffs-sean-burgenheim-and-the-top-11-stanley-cup-one-hit-wonders
https,www.madbeast.com,com,https://www.madbeast.com/100shakespeare.htm
http,ulysses.kiev.ua,ua,http://ulysses.kiev.ua/tmp/_/home/ING_cc/4ccdb/
https,www.big12-fans.com,com,https://www.big12-fans.com/articles/2007-football-previews/
http,hr-renewsystems.com,com,http://hr-renewsystems.com/
https,www.hoovers.com,com,https://www.hoovers.com/company/Molson_Coors_Brewing_Company/rthrsi-1-1njea1.html
https,www.southdakota.hometownlocator.com,com,https://www.southdakota.hometownlocator.com/sd/kingsbury/esmond.cfm
http,www.tassnews.net,net,http://www.tassnews.net/
http,ameli-remboursement.cf,cf,http://ameli-remboursement.cf/login/Assurance/confirmation/id/285c1ed1a28cba8623c84bf254caf5ce/
https,www.celebritymoviearchive.com,com,https://www.celebritymoviearchive.com/tour/name.php/606
https,www.onlinebooks.library.upenn.edu,edu,https://www.onlinebooks.library.upenn.edu/webbin/book/browse?type=lcsubc&key=French%20language%20--%20Grammar%2C%20Comparative&c=x
http,www.milanofurniture.org,org,http://www.milanofurniture.org/login.dropbox.supplierportal.supplieronlinelist/china/1/
https,www.jacksonville.citysearch.com,com,https://www.jacksonville.citysearch.com/profile/36943245/jacksonville_fl/royal_atlantic_aviation_mktng.html
http,esigsa.cl,cl,http://esigsa.cl/slider/engine1/ecxel/02eaa0591a8c26420bb922b5cd2224fe/
https,www.route40.net,net,https://www.route40.net/page.asp?n=100&s=PA&x=Pennsylvania
https,www.athleticsnation.com,com,https://www.athleticsnation.com/2010/12/28/1899789/greatest-as-position-players-in-oakland-history-revisited
https,www.youtube.com,com,https://www.youtube.com/watch?v=GUpQE-mmU3k
http,verisingusnesbou.com,com,http://verisingusnesbou.com/jada/wllxzccc/
https,www.mpblackaces.co.za,za,https://www.mpblackaces.co.za/
https,www.iskcon-london.org,org,https://www.iskcon-london.org/
https,avaksystems.com,com,https://avaksystems.com/rover/9/3xKoqRdAARczU4gpblDsnmUaBGEA163xKoqRdAARczU4gpblDsnmUaBGEA16-3xKoqRdAARczU4gpblDsnmUaBGEA163xKoqRdAARczU4gpblDsnmUaBGEA163xKoqRdAARczU4gpblDsnmUaBGEA16/auspuffbis@aol.com
https,www.hearthpwn.com,com,https://www.hearthpwn.com
https,www.squidoo.com,com,https://www.squidoo.com/seasalt_and_water_natures_cure
https,www.ca.local.yahoo.com,com,https://www.ca.local.yahoo.com/results?stx=commission%20scolaire%20marguerite%20bourgeoys&csz=Montr%C3%A9al%2C%20QC
https,www.ovguide.com,com,https://www.ovguide.com/movies_tv/vanity_fair.htm
http,alu.hikonebebppw.info,info,http://alu.hikonebebppw.info/KKQlMtZn8zH5AlciEl7NcaZPxWAgNBf6O20Ap_CiCdeqc8RMeaFImqJu01htWSmFxusd08PLWCY=\nalu.hikonebebppw.info/u9bpzlnhlj
https,www.tripadvisor.com,com,https://www.tripadvisor.com/Restaurants-g147327-Martinique.html
https,www.mylife.com,com,https://www.mylife.com/c-321440673
http,democracyoftibet.net,net,http://democracyoftibet.net/wp-net/images/online/DropNet/complete.html
https,www.theglobeandmail.com,com,https://www.theglobeandmail.com/life/parenting/advice/anthony-e-wolf/
https,www.corbettreport.com,com,https://www.corbettreport.com/interview-361-peter-dale-scott/
http,bluebit.ga,ga,http://bluebit.ga/U08UHhdcXkYYUxoLSlUIFwNaX0NKBQdEAA5KV1EWBwFRTFcBBEtVVlUOBgFRWlMMSlEIUw
http,thesubtechshop.tech,tech,http://thesubtechshop.tech/pp/subcewt/
https,www.spirit-of-metal.com,com,https://www.spirit-of-metal.com/parole-groupe-The_Ghost_Inside-nom_album-Fury_And_The_Fallen_Ones-l-en.html
https,www.en.wikipedia.org,org,https://www.en.wikipedia.org/wiki/KCSM
https,www.cshp.ca,ca,https://www.cshp.ca/programs/residencytraining/accreditedprograms/umontreal_e.asp
http,www.driduct.com,com,http://www.driduct.com/home
http,myflightbase.com,com,http://myflightbase.com/9y878hi?cULESGrrI=cULESGrrI
https,www.jamesbarclay.com,com,https://www.jamesbarclay.com/books/
https,www.ballparktour.com,com,https://www.ballparktour.com/Kauffman.html
https,www.bishopodowdhighschool.org,org,https://www.bishopodowdhighschool.org/
https,www.amazon.com,com,https://www.amazon.com/Five-Rules-Successful-Stock-Investing/dp/0471686174
https,www.the-sporting-blog.com,com,https://www.the-sporting-blog.com/aberdeen-east-fife-live-stream-20-09-2011/
https,www.tooserious.net,net,https://www.tooserious.net/
http,viewaccess.wapka.mobi,mobi,http://viewaccess.wapka.mobi/index.xhtml
https,www.kashmirherald.com,com,https://www.kashmirherald.com/
https,www.facebook.com,com,https://www.facebook.com/kris.j.kowalski
https,www.menuism.com,com,https://www.menuism.com/restaurants/le-piton-de-la-fournaise-montreal-300854
https,www.bleacherreport.com,com,https://www.bleacherreport.com/articles/56667-bts-200809-nhl-season-preview-the-nashville-predators
http,rimoda.com.lb,lb,http://rimoda.com.lb/doc/wr/cd/
https,www.history.hanover.edu,edu,https://www.history.hanover.edu/
https,www.celebritysurgery.net,net,https://www.celebritysurgery.net/unpleasant-look-of-bree-walker/
https,www.cantonesetranslationservices.ca,ca,https://www.cantonesetranslationservices.ca/
https,www.carnegieendowment.org,org,https://www.carnegieendowment.org/
http,agile24horas.com.br,br,http://agile24horas.com.br/doc/wr/cd/index.php
https,www.thewesternstar.com,com,https://www.thewesternstar.com/News/Local/2011-10-28/article-2788237/Manuel-to-showcase-talents-during-National-Theatre-School-celebration/1
https,www.canada.com,com,https://www.canada.com/topics/sports/story.html?id=dedf220c-34ea-4a0a-ab9f-8d36f6522a9c&k=50070&p=2
http,richpeace.com,com,http://richpeace.com/phocadownload/emb_mac/Alibaba.htm
https,www.mylife.com,com,https://www.mylife.com/c-1435708976
https,www.xpie.net,net,https://www.xpie.net/flower-tucci/
https,www.archives.mainegenealogy.net,net,https://www.archives.mainegenealogy.net/2006/06/belfast-deaths-1896-1900.html
https,www.music.aol.com,com,https://www.music.aol.com/artist/hit-the-lights
http,daspar.net,net,http://daspar.net/components/.kkcpgr.php?action=ss00_323
https,www.cass.north-dakota.house.info,info,https://www.cass.north-dakota.house.info/
http,zahirhome.ro,ro,http://zahirhome.ro/.etmadren/.lovmobs0/07a16612c7a6dfbb0869d0acadd5d56a/
https,www.gumtree.com,com,https://www.gumtree.com/p/for-sale/bissell-1623e-power-wash-capet-clener/91184813
https,www.en.wikipedia.org,org,https://www.en.wikipedia.org/wiki/Harry_Kingman
http,richsalvador.com,com,http://richsalvador.com/abret/gozypage/chines/fc745b16d20d1e25e52211a1497cfd94/
https,www.shop.centurylink.com,com,https://www.shop.centurylink.com/MasterWebPortal/freeRange/WIMT.action
https,www.tor.com,com,https://www.tor.com/blogs/2010/10/quantum-leap-genesis
https,www.mylife.com,com,https://www.mylife.com/c-2434350365
https,www.radio3.cbc.ca,ca,https://www.radio3.cbc.ca/bands/Wolf-Parade
https,www.mediafire.com,com,https://www.mediafire.com/?xus4xj2krzz
http,lkcoblc.xyz,xyz,http://lkcoblc.xyz/information.cgi
https,www.armchairgeneral.com,com,https://www.armchairgeneral.com/forums/showthread.php?t=25513&page=93
https,www.canpages.ca,ca,https://www.canpages.ca/business/QC/pont-viau/restaurants/4748-720200.html
https,www.discogs.com,com,https://www.discogs.com/search?type=all&q=Mathieu+Leger&corrected=1
https,www.ussoccer.com,com,https://www.ussoccer.com/News/USSF-D2-Pro-League/2011/NASL-Provisionally-Sanctioned-as-Division-2-Professional-League-for-2011.aspx
https,www.religion.wikia.com,com,https://www.religion.wikia.com/wiki/List_of_Knights_of_Columbus
https,www.tomselleck.tv-website.com,com,https://www.tomselleck.tv-website.com/
https,www.ebay.com,com,https://www.ebay.com/itm/1978-Wales-NHL-All-Star-12-Bob-Sirois-Game-Worn-Jersey-/140588131832
https,www.discogs.com,com,https://www.discogs.com/label/DKD+D-Noy+Muzik
https,www.kezi.com,com,https://www.kezi.com/news/local/231444
https,www.disnology.com,com,https://www.disnology.com/2011/02/20/disneytoon-studios-working-on-planes-movie/
http,www.iza99.com,com,http://www.iza99.com/administrator/karkar/free/free/3dc81032b57d0e9721f56b513d87cfd2/
https,www.vitals.com,com,https://www.vitals.com/doctors/Dr_Donald_E_Hubbard.html
https,www.qldtravel.com.au,au,https://www.qldtravel.com.au/hamilton-island-resort/hamilton-island-standard-villas.html
http,www.qzbwcq.com,com,http://www.qzbwcq.com/cookie.html
http,nutmegltd.com,com,http://nutmegltd.com/store/js/flash/bf7f0f8c81066ce96e00368a749d5e7b/create.htm
https,www.dreamdinners.com,com,https://www.dreamdinners.com/main.php?page=locations
https,www.iowa.scout.com,com,https://www.iowa.scout.com/index.html
https,www.ebay.com,com,https://www.ebay.com/itm/Philadelphia-Kansas-City-Athletics-54-55-As-hat-Phillies-cap-Oakland-not-jersey-/320778087992
http,dinas.tomsk.ru,ru,http://dinas.tomsk.ru/js/?www.paypal.com/uk/cgi-bin
https,www.mylife.com,com,https://www.mylife.com/dwonnacovington
https,www.scribd.com,com,https://www.scribd.com/doc/62487364/Windows-Phone-7-Programming-for-Android-and-iOS-Developers
http,corporeal.com.ve,ve,http://corporeal.com.ve/file/newyear/xb/c586454b832a3d3ed5b309401b75e529
https,www.itunes.apple.com,com,https://www.itunes.apple.com/us/app/ckoi-fm/id417424411?mt=8
https,www.8t8t.com,com,https://www.8t8t.com/
http,mobilesuitervs.com,com,http://mobilesuitervs.com/wp-admin/js/online/order.php?rand=13inboxlightaspxn.1774256418&amp
https,www.xhamster.com,com,https://www.xhamster.com/movies/921549/canadian_asian_interracial_3.html
http,8xyn0j1qb7.benettoplast.com,com,http://8xyn0j1qb7.benettoplast.com/0hq39nk40m\nweneedtotalk.in/
https,www.123people.co.uk,uk,https://www.123people.co.uk/s/harry+hill
http,nuggets4msproject.com,com,http://nuggets4msproject.com/depot/mx/bookmark/ii.php?n=1774256418&amp
https,www.linkedin.com,com,https://www.linkedin.com/company/andrews-mcmeel-universal
https,www.sandiegoreader.com,com,https://www.sandiegoreader.com/weblogs/bands/2008/mar/11/interviews-corky-laing-edgar-winter-wild-man-fisch/
https,www.people.famouswhy.com,com,https://www.people.famouswhy.com/michelle_mccormick/
https,www.uslsoccer.com,com,https://www.uslsoccer.com/schedules/2004/28239-1443208.html
http,www.foschiattisrl.it,it,http://www.foschiattisrl.it/libraries/phputf8/utils/JK2007.exe
https,www.prnewswire.com,com,https://www.prnewswire.com/news-releases/reportlinker-adds-the-top-10-confectionery-companies-84485407.html
https,www.telefilm.gc.ca,ca,https://www.telefilm.gc.ca/en/catalogues/production/ce-qu-il-faut-pour-vivre
https,www.baby-products-baby-einstein.blogspot.com,com,https://www.baby-products-baby-einstein.blogspot.com/
https,www.niuhuskies.com,com,https://www.niuhuskies.com/sports/m-wrestl/niu-m-wrestl-body.html
https,www.absoluteastronomy.com,com,https://www.absoluteastronomy.com/topics/James_III_of_Scotland
https,www.internationalpaper.com,com,https://www.internationalpaper.com/US/EN/Products/Consumer/Confectionery.html
https,www.associatedcontent.com,com,https://www.associatedcontent.com/article/452943/bowl_predictions_for_kansas_jayhawks.html
https,www.articles.latimes.com,com,https://www.articles.latimes.com/keyword/mike-sherrard
https,www.rotoworld.com,com,https://www.rotoworld.com/player/nfl/4963/player?r=1
https,www.pitch.com,com,https://www.pitch.com/plog/archives/2010/09/21/jason-whitlock-aint-mad-atcha-dan-le-batard
https,www.turkel.tripod.com,com,https://www.turkel.tripod.com/vidgame/vidgame.html
http,www.earthskyus.org,org,http://www.earthskyus.org/2018/update/security_update/index.php?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fav.1&amp;rand.13InboxLight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;fav.1&amp;email=abuse@gmil.com&amp;lc=1033&amp;id=64855&amp;mkt=en-us&amp;cbcxt=mai&amp;snsc=1
https,www.who2.com,com,https://www.who2.com/margarethamilton.html
https,www.myhero.com,com,https://www.myhero.com/myhero/hero.asp?hero=w_wallace
http,91.239.25.172:6892,172:6892,http://91.239.25.172:6892
https,www.twitter.com,com,https://www.twitter.com/franksellsnash
https,www.lyricsmode.com,com,https://www.lyricsmode.com/lyrics/b/blackguard/
https,www.baseballjump.com,com,https://www.baseballjump.com/memorabilia-baseball/Don-Drysdale
https,hublaalikes.com,com,https://hublaalikes.com/login
https,www.powr.io,io,https://www.powr.io/plugins/form-builder/view/11978233?mode=page
https,www.rottentomatoes.com,com,https://www.rottentomatoes.com/m/beautiful_creatures/
https,www.compasscayman.com,com,https://www.compasscayman.com/story.aspx?id=87265
https,www.facebook.com,com,https://www.facebook.com/people/Aaron-Grey/726517223
https,www.takenandblessed.com,com,https://www.takenandblessed.com/
https,www.technology.scee.net,net,https://www.technology.scee.net/
https,www.dictionary.sensagent.com,com,https://www.dictionary.sensagent.com/philippines+campaign+(1941–1942)/en-en/
https,www.igougo.com,com,https://www.igougo.com/lodging-reviews-b195340-Bartlesville-Hotel_Phillips.html
https,www.en.wikipedia.org,org,https://www.en.wikipedia.org/wiki/Soci%C3%A9t%C3%A9_des_casinos_du_Qu%C3%A9bec
https,www.amazon.com,com,https://www.amazon.com/s?ie=UTF8&keywords=Cherry%20Falls&rh=i%3Aaps%2Ck%3ACherry%20Falls&page=1
https,www.ciderspace.co.uk,uk,https://www.ciderspace.co.uk/ASP/news/news.asp?FromDate=01/05/2008&ToDate=31/05/2008
https,www.glorydazemusic.com,com,https://www.glorydazemusic.com/
https,www.usatoday.com,com,https://www.usatoday.com/community/tags/reporter.aspx?id=624&pg=13
http,instruktor-voznje.rs,rs,http://instruktor-voznje.rs/wp-content/uploads/giggle/googledoc/
https,www.youtube.com,com,https://www.youtube.com/watch?v=Cq6YqJBHHIc
https,www.amazon.com,com,https://www.amazon.com/Something-New-Widescreen-Sanaa-Lathan/dp/B000F3UA5C
https,www.classmates.com,com,https://www.classmates.com/directory/school/Gravelbourg%20High%20School?org=26453
http,dcras1rueterpllekin.143-36.net,net,http://dcras1rueterpllekin.143-36.net/army.wdgt?carry=UPR_qXKf-&amp;none=&amp;model=dqytfgt_S&amp;plan=&amp;draw=BkqKk&amp;next=&amp;or=-AXaic325y&amp;no=&amp;decide=e4q_t4LN5S&amp;cut=Ir11F
https,www.ael.gradschools.org,org,https://www.ael.gradschools.org/?page=newmems06-07
https,www.honda.ca,ca,https://www.honda.ca/dealerlocator/quebec/laval/honda_de_laval
https,www.japanmusicmarketing.com,com,https://www.japanmusicmarketing.com/
https,www.thecanadianencyclopedia.com,com,https://www.thecanadianencyclopedia.com/index.cfm?PgNm=TCE&Params=A1ARTA0009288
https,www.facebook.com,com,https://www.facebook.com/pages/Sandy-Descher/105668499468101
http,aor.gr,gr,http://aor.gr/components/com_users/models/sc/newp/ii.php?.rand=13InboxLight.aspx?n=1774256418//u0026email//u0026email//u0026fav.1//
https,www.pffcu.org,org,https://www.pffcu.org/
http,sovana.com.au,au,http://sovana.com.au/drive/google/signin/lookup.php
https,www.townrenowned.com,com,https://www.townrenowned.com/indiana/muncie/item/service/indiana-michigan-power
https,www.rottentomatoes.com,com,https://www.rottentomatoes.com/m/crooklyn/
https,www.scol.com.cn,cn,https://www.scol.com.cn
https,www.villageunderground.co.uk,uk,https://www.villageunderground.co.uk/events/kid-koala
https,www.oac.cdlib.org,org,https://www.oac.cdlib.org/view?docId=tf65800497;developer=local;query=;style=oac4;doc.view=entire_text
https,www.k-state.edu,edu,https://www.k-state.edu/agr/
https,www.genforum.genealogy.com,com,https://www.genforum.genealogy.com/quesnel/
https,www.bam.org,org,https://www.bam.org/view.aspx?pid=3363
https,www.music.yahoo.com,com,https://www.music.yahoo.com/allan-browne/
https,www.cornnation.com,com,https://www.cornnation.com/2010/8/5/1606085/best-of-nebraska-vote-for
https,www.planetmagrathea.com,com,https://www.planetmagrathea.com/22/814136/
http,warlocker.net,net,http://warlocker.net/Telecomplus.us/
https,www.cardcow.com,com,https://www.cardcow.com/75739/lagoon-electric-park-kansas-city-missouri/
https,storeadmin.wpnetwork.eu,eu,https://storeadmin.wpnetwork.eu/media/js/img/
https,www.theclintongroup.com,com,https://www.theclintongroup.com/flashed/grassroots/index.shtml
https,www.magentic.com,com,https://www.magentic.com/index.aspx
http,skawning.com,com,http://skawning.com/bbs/DQ_LIBS/skin_config/ii.php
https,www.rideaucanalfestival.ca,ca,https://www.rideaucanalfestival.ca/
https,www.rootsweb.ancestry.com,com,https://www.rootsweb.ancestry.com/~mabristo/frnotredame.htm
https,www.jfkmurdersolved.com,com,https://www.jfkmurdersolved.com/investigation1b.htm
https,www.tampa.blockshopper.com,com,https://www.tampa.blockshopper.com/cities/town_n_country/streets/armand.cir
https,www.brooklynvegan.com,com,https://www.brooklynvegan.com/archives/2010/04/the_spits_nobun.html
https,www.amazon.com,com,https://www.amazon.com/Meters-Greek-Latin-Poetry/dp/0872202437
https,www.roadandtrack.com,com,https://www.roadandtrack.com/racing/motorsports/2007-las-vegas-grand-prix
https,www.netflix.com,com,https://www.netflix.com/Movie/Reservation-Road/70060011
https,www.bluehatcoffee.com,com,https://www.bluehatcoffee.com/
https,www.defend.net,net,https://www.defend.net/deluxeforums/japanese-martial-arts/10052-competitive-judo.html
https,www.en.wikipedia.org,org,https://www.en.wikipedia.org/wiki/List_of_programs_broadcast_by_E!_(Canadian_TV_system)
https,www.tweetmeme.com,com,https://www.tweetmeme.com/story/677148775/youtube-yamada-ryosuke-hitomi-no-screen-hd-school-kakumei-0131-10-avi
https,www.en.wikipedia.org,org,https://www.en.wikipedia.org/wiki/Robotics_Design
http,9c0zypxf.myutilitydomain.com,com,http://9c0zypxf.myutilitydomain.com/scan/c99d8961cb73e9603b7d16d9b4006d9e/
https,www.billynavarrehonda.com,com,https://www.billynavarrehonda.com/MiscPage_2
http,championdiamonds.com,com,http://championdiamonds.com/adobelatest/5aabcd8ab069a91569e41f5a36eb05ed/error.php
https,www.montgomerycountywaterlinereplacement.com,com,https://www.montgomerycountywaterlinereplacement.com/
http,www.hedgerleyvillage.com,com,http://www.hedgerleyvillage.com/wp-admin/network/webmail/WebMail.php?rand=13InboxLightaspxn.1774256418
https,www.virtualtourist.com,com,https://www.virtualtourist.com/travel/Europe/France/Saint_Germain_en_Laye-92121/TravelGuide-Saint_Germain_en_Laye.html
https,www.12manage.com,com,https://www.12manage.com/description_chief_executive_officer.html
https,www.infofootballonline.com,com,https://www.infofootballonline.com/national_teams/bolivia.htm
https,www.prlog.org,org,https://www.prlog.org/11695188-antony-gormley-thomas-keneally-collaborate-on-new-book.html
https,www.youtube.com,com,https://www.youtube.com/watch?v=s_nxZPt34CA
https,www.en.wikipedia.org,org,https://www.en.wikipedia.org/wiki/Arturo_Miranda
http,tfsgroup.org,org,http://tfsgroup.org/d/WellsLINK/WellsLINK/WellsLINK/WellsLINK/WellsLINK/index.html
http,mxp2021.com,com,http://mxp2021.com
https,www.uk.linkedin.com,com,https://www.uk.linkedin.com/pub/john-simm/1/99b/242
https,www.cpa-sa.org,org,https://www.cpa-sa.org/
https,www.taiwanhostels.com,com,https://www.taiwanhostels.com/
https,www.chacha.com,com,https://www.chacha.com/question/how-many-houses-does-frank-lloyd-wright-have-in-kansas-city
http,bestxchange.pp.ru,ru,http://bestxchange.pp.ru/
http,taccma.com,com,http://taccma.com/vip
https,www.peepat.com,com,https://www.peepat.com/tv/ktvu_3221.aspx
https,www.swimming.about.com,com,https://www.swimming.about.com/od/olympicswimmingmedalists/qt/women_100_free.htm
https,www.city-data.com,com,https://www.city-data.com/city/Lakeside-California.html
https,www.conservapedia.com,com,https://www.conservapedia.com/Roman_Catholic_Church
http,lacumpa.biz,biz,http://lacumpa.biz/afdIJGY8766gyu
https,www.cfpsa.com,com,https://www.cfpsa.com/en/canex/operations/map_e.asp?base=19
https,www.yelp.com,com,https://www.yelp.com/biz/ursulas-alterations-saint-petersburg
https,www.en.wikipedia.org,org,https://www.en.wikipedia.org/wiki/Rimouski-Neigette%E2%80%94T%C3%A9miscouata%E2%80%94Les_Basques
https,www.amazon.com,com,https://www.amazon.com/Best-Movies-About-Gourmet-Food/lm/260W1PBK776DE
https,www.worldnavalships.com,com,https://www.worldnavalships.com/forums/archive/index.php/t-478.html
https,www.yelp.com,com,https://www.yelp.com/biz/los-angeles-equestrian-center-burbank
https,www.bid.lowercanadaauction.com,com,https://www.bid.lowercanadaauction.com/Canadian-Coin-Auction_as18789_p4
https,www.youtube.com,com,https://www.youtube.com/watch?v=3pRM4v0O29o
https,www.britannia.com,com,https://www.britannia.com/bios/abofy/wgrey.html
https,www.plus.google.com,com,https://www.plus.google.com/111654284395316165338
https,www.city-data.com,com,https://www.city-data.com/forum/kansas-city/270386-st-therese-school.html
http,arcavana.com,com,http://arcavana.com/dew/Logon.html
https,www.jacklondonsquare.com,com,https://www.jacklondonsquare.com/directions.html
https,www.mercurynews.com,com,https://www.mercurynews.com/business/ci_19166133?source=rss
http,thcextractor.com,com,http://thcextractor.com/
https,www.ticketluck.com,com,https://www.ticketluck.com/sports-tickets/Big-East-Mens-Basketball-Tournament/index.php
https,www.cityroom.blogs.nytimes.com,com,https://www.cityroom.blogs.nytimes.com/2009/01/12/deaths-from-fire-decrease-in-city/
https,www.haruth.com,com,https://www.haruth.com/jw/JewsCanadaQuebec.html
http,webdav1.storegate.com,com,http://webdav1.storegate.com/enzevu888/home/enzevu888
https,www.woodspoon.com,com,https://www.woodspoon.com/index.aspx
https,www.fenopy.eu,eu,https://www.fenopy.eu/torrent/Shakira+Fijacion+Oral+Vol+1/Njg3NzI0Ng
https,www.forums.insidelacrosse.com,com,https://www.forums.insidelacrosse.com/archive/index.php/t-57171.html
https,www.kcmsd.net,net,https://www.kcmsd.net/Pages/winterschoolcancellations.aspx
https,www.movies.sulekha.com,com,https://www.movies.sulekha.com/farhan-akhtar_actor
https,www.profilecanada.com,com,https://www.profilecanada.com/companydetail.cfm?company=182264_Henry_Birks_Sons_Inc_Vancouver_BC
https,www.hoosierhillshoops.com,com,https://www.hoosierhillshoops.com/2011/08/05/new-albanys-whitehead-headed-to-texas-junior-college/
https,www.pubsub.com,com,https://www.pubsub.com/Super-14-highlights-2010-%E2%80%93-Round-14-Part-1-Ben-Chapman-jqJMLM1WKkSS
https,www.evri.com,com,https://www.evri.com/person/carey-hart-0x89044
https,www.mirrorfootball.co.uk,uk,https://www.mirrorfootball.co.uk/opinion/blogs/football-banter/Football-jokes-from-Blackburn-4-3-Arsenal-Own-goals-Yakubu-Gervinho-s-head-Per-Mertesacker-s-misses-Steve-Kean-s-job-Arsene-Wenger-to-quit-and-more-by-Dan-Silver-article800601.html
http,gamzolaw.com,com,http://gamzolaw.com/Context/Verified/drive/
https,www.nme.com,com,https://www.nme.com/artists/resilience
https,www.maxalbums.com,com,https://www.maxalbums.com/index.php?artist=Eminem+Hailies+Revenge&album=
http,seviv.net,net,http://seviv.net/rss/feed/stream/
https,www.filmfresh.com,com,https://www.filmfresh.com/
https,www.classicauctions.net,net,https://www.classicauctions.net/Default.aspx?tabid=263&auctionid=19&lotid=151
http,www.b00.fr,fr,http://www.b00.fr/CZJIe
https,www.whosdatedwho.com,com,https://www.whosdatedwho.com/tpx_42105/jessalyn-gilsig/
https,www.timesofindia.indiatimes.com,com,https://www.timesofindia.indiatimes.com/city/nagpur/Outer-Ring-Road-will-take-at-least-5-more-years/articleshow/10649856.cms
https,www.huffingtonpost.com,com,https://www.huffingtonpost.com/jill-brooke/raoul-felder_b_811953.html
